sofifa_id,player_url,short_name,Name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
198784,https://sofifa.com/player/198784/alex-oxlade-chamberlain/220002,A. Oxlade-Chamberlain,Alex Oxlade-Chamberlain,Alex Oxlade-Chamberlain,CM,79,79,18500000,1.00E+05,27,8/15/1993,175,70,9,Liverpool,English Premier League,1,SUB,15,NA,8/31/2017,2023,14,England,NA,NA,NA,Right,4,4,2,High/High,Normal (170-185),Yes,34200000,NA,"Injury Prone, Flair, Long Shot Taker (AI), Speed Dribbler (AI)",81,74,77,82,67,74,78,70,39,80,60,83,73,60,75,83,82,81,79,78,87,83,69,80,70,78,77,73,79,79,69,77,68,72,68,16,9,6,9,9,NA,74+2,74+2,74+2,80-1,79,79,79,80-1,80-1,80-1,80-1,80-1,79,79,79,80-1,76+2,75+2,75+2,75+2,76+2,74+2,69+2,69+2,69+2,74+2,18+2,https://cdn.sofifa.net/players/198/784/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
193301,https://sofifa.com/player/193301/alexandre-lacazette/220002,A. Lacazette,Alexandre Lacazette,Alexandre Lacazette,ST,82,82,3.00E+07,110000,30,5/28/1991,175,73,1,Arsenal,English Premier League,1,SUB,9,NA,7/5/2017,2022,18,France,NA,NA,NA,Right,4,4,3,High/High,Unique,Yes,5.70E+07,NA,Technical Dribbler (AI),75,82,74,82,44,72,68,83,75,79,79,83,74,74,70,82,77,73,81,82,82,87,76,66,75,78,73,42,82,75,79,80,39,45,32,11,6,9,5,6,NA,81+1,81+1,81+1,79,81,81,81,79,80+2,80+2,80+2,78+3,74+3,74+3,74+3,78+3,61+3,62+3,62+3,62+3,61+3,59+3,57+3,57+3,57+3,59+3,15+3,https://cdn.sofifa.net/players/193/301/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/fr.png
239837,https://sofifa.com/player/239837/alexis-mac-allister/220002,A. Mac Allister,Alexis Mac Allister,Alexis Mac Allister,"CAM, CM",75,82,11500000,42000,22,12/24/1998,174,72,1808,Brighton & Hove Albion,English Premier League,1,SUB,10,NA,7/1/2019,2023,52,Argentina,NA,NA,NA,Right,3,3,1,Medium/Medium,Normal (170-185),No,24200000,NA,Playmaker (AI),70,76,77,74,56,62,79,77,61,76,63,74,83,81,75,77,73,68,71,70,72,74,64,68,63,80,51,45,73,77,74,72,65,54,51,7,10,14,15,10,NA,72+2,72+2,72+2,75,74,74,74,75,75+2,75+2,75+2,74+2,72+2,72+2,72+2,74+2,65+2,64+2,64+2,64+2,65+2,63+2,59+2,59+2,59+2,63+2,17+2,https://cdn.sofifa.net/players/239/837/22_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/ar.png
264180,https://sofifa.com/player/264180/alfie-devine/220002,A. Devine,Alfie Devine,Alfie Devine,"CM, CDM",57,82,5.00E+05,1000,16,8/1/2004,180,70,18,Tottenham Hotspur,English Premier League,1,RES,45,NA,1/10/2021,2024,14,England,NA,NA,NA,Right,3,2,1,Medium/Medium,Normal (170-185),No,1500000,NA,NA,64,46,56,59,51,53,42,37,57,67,42,60,47,41,62,58,60,68,56,57,68,66,60,57,48,42,61,46,63,50,52,50,45,54,60,8,7,13,12,13,NA,55+2,55+2,55+2,56,57,57,57,56,57+2,57+2,57+2,57+2,57+2,57+2,57+2,57+2,55+2,56+2,56+2,56+2,55+2,55+2,54+2,54+2,54+2,55+2,15+2,https://cdn.sofifa.net/players/264/180/22_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
246092,https://sofifa.com/player/246092/ali-reghba/220002,A. Reghba,Ali Reghba,Ali Reghba,CF,58,72,5.00E+05,10000,21,1/14/2000,180,72,95,Leicester City,English Premier League,1,RES,44,NA,7/5/2019,2022,25,Republic of Ireland,NA,NA,NA,Right,2,3,1,Medium/Medium,Normal (170-185),No,1300000,NA,NA,68,57,54,60,25,70,48,58,46,57,52,59,56,52,51,60,70,67,65,54,68,58,65,69,71,53,68,19,57,57,60,55,23,27,13,13,12,13,13,6,NA,58+2,58+2,58+2,58,58,58,58,58,58+2,58+2,58+2,58+2,54+2,54+2,54+2,58+2,44+2,44+2,44+2,44+2,44+2,41+2,39+2,39+2,39+2,41+2,16+2,https://cdn.sofifa.net/players/246/092/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/ie.png
212831,https://sofifa.com/player/212831/alisson-ramses-becker/220002,Alisson,Alisson,Alisson,GK,89,90,8.20E+07,190000,28,10/2/1992,191,91,9,Liverpool,English Premier League,1,GK,1,NA,7/19/2018,2027,54,Brazil,NA,NA,NA,Right,3,1,3,Medium/Medium,Unique,Yes,157900000,NA,"GK Long Throw, Rushes Out Of Goal",NA,NA,NA,NA,NA,NA,17,13,29,45,20,27,19,18,44,30,56,47,40,87,37,63,52,32,78,14,27,11,13,66,23,65,15,19,16,86,86,84,90,89,52,37+3,37+3,37+3,35,38,38,38,35,40+3,40+3,40+3,38+3,40+3,40+3,40+3,38+3,31+3,35+3,35+3,35+3,31+3,30+3,31+3,31+3,31+3,30+3,87+3,https://cdn.sofifa.net/players/212/831/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/br.png
199914,https://sofifa.com/player/199914/allan-marques-loureiro/220002,Allan,Allan,Allan,"CDM, CM",83,83,30500000,1.00E+05,30,1/8/1991,175,74,7,Everton,English Premier League,1,LDM,6,NA,9/5/2020,2023,54,Brazil,NA,NA,NA,Right,3,4,2,Medium/High,Normal (170-185),Yes,5.80E+07,NA,Leadership,72,71,77,82,80,79,72,73,56,83,56,81,68,49,80,82,77,68,78,84,86,73,64,92,70,69,89,78,77,77,53,85,82,87,82,13,13,5,5,8,NA,74+2,74+2,74+2,78,78,78,78,78,79+2,79+2,79+2,79+2,81+2,81+2,81+2,79+2,81+2,82+1,82+1,82+1,81+2,80+2,78+2,78+2,78+2,80+2,18+2,https://cdn.sofifa.net/players/199/914/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/br.png
216388,https://sofifa.com/player/216388/allan-saint-maximin/220002,A. Saint-Maximin,Allan Saint-Maximin,Allan Saint-Maximin,"LM, ST",79,84,26500000,41000,24,3/12/1997,173,67,13,Newcastle United,English Premier League,1,LS,10,NA,8/2/2019,2026,18,France,NA,NA,NA,Right,4,5,2,High/Low,Stocky (170-185),Yes,52300000,"#Speedster, #Dribbler, #Acrobat","Flair, Long Shot Taker (AI), Speed Dribbler (AI), Technical Dribbler (AI)",91,69,70,87,25,61,70,65,53,74,59,91,73,58,64,83,93,90,93,74,87,80,73,74,63,70,36,17,72,71,58,80,28,18,23,10,9,12,7,7,NA,73+2,73+2,73+2,79,78,78,78,79,78+2,78+2,78+2,78+2,69+2,69+2,69+2,78+2,56+2,50+2,50+2,50+2,56+2,52+2,40+2,40+2,40+2,52+2,16+2,https://cdn.sofifa.net/players/216/388/22_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/fr.png
248711,https://sofifa.com/player/248711/allan-tchaptchet/220002,A. Tchaptchet,Allan Tchaptchet,Allan Tchaptchet,CB,56,75,350000,4000,19,12/21/2001,186,78,17,Southampton,English Premier League,1,RES,62,NA,12/21/2018,2022,18,France,NA,NA,NA,Right,2,2,1,Medium/Medium,Normal (185+),No,884000,NA,NA,57,31,35,37,58,62,30,22,54,39,34,32,35,31,36,36,63,52,43,53,53,47,68,54,70,30,49,60,26,32,46,44,57,59,55,7,10,14,8,12,NA,40+2,40+2,40+2,37,37,37,37,37,36+2,36+2,36+2,38+2,39+2,39+2,39+2,38+2,49+2,50+2,50+2,50+2,49+2,51+2,56+2,56+2,56+2,51+2,14+2,https://cdn.sofifa.net/players/248/711/22_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/fr.png
193105,https://sofifa.com/player/193105/alphonse-areola/220002,A. Areola,Alphonse Areola,Alphonse Areola,GK,82,84,2.60E+07,75000,28,2/27/1993,195,94,19,West Ham United,English Premier League,1,SUB,13,Paris Saint-Germain,NA,2022,18,France,NA,NA,NA,Right,3,1,2,Medium/Medium,Unique,Yes,NA,NA,Comes For Crosses,NA,NA,NA,NA,NA,NA,20,19,14,48,16,15,16,16,37,22,56,54,58,78,58,57,72,38,80,14,26,23,17,51,25,64,13,18,12,85,79,76,80,85,55,34+2,34+2,34+2,33,34,34,34,33,36+2,36+2,36+2,35+2,36+2,36+2,36+2,35+2,32+2,34+2,34+2,34+2,32+2,31+2,31+2,31+2,31+2,31+2,81+2,https://cdn.sofifa.net/players/193/105/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/fr.png
236515,https://sofifa.com/player/236515/alvaro-fernandez-llorente/220002,<c1>lvaro,Alvaro Fernandez,Álvaro Fernández,GK,73,82,6.00E+06,7000,23,4/13/1998,186,75,1925,Brentford,English Premier League,1,SUB,40,SD Huesca,NA,2022,45,Spain,NA,NA,NA,Left,2,1,1,Medium/Medium,Normal (185+),No,NA,NA,Cautious With Crosses,NA,NA,NA,NA,NA,NA,9,8,9,29,6,14,14,13,26,30,44,51,70,65,48,50,65,37,59,5,22,14,5,41,14,52,10,11,11,77,68,67,72,75,47,26+2,26+2,26+2,27,27,27,27,27,29+2,29+2,29+2,28+2,28+2,28+2,28+2,28+2,25+2,26+2,26+2,26+2,25+2,24+2,23+2,23+2,23+2,24+2,72+2,https://cdn.sofifa.net/players/236/515/22_120.png,https://cdn.sofifa.net/teams/1925/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/es.png
254088,https://sofifa.com/player/254088/amad-diallo/220002,A. Diallo,Amad Diallo Traore,Amad Diallo Traoré,RM,68,85,3100000,12000,18,7/11/2002,173,72,11,Manchester United,English Premier League,1,RES,16,NA,1/7/2021,2025,108,Cote d'Ivoire,NA,NA,NA,Left,4,3,1,High/Medium,Lean (170-185),No,7700000,NA,"Flair, Technical Dribbler (AI)",81,63,57,74,25,43,54,67,48,59,54,74,60,60,51,72,83,79,84,64,82,60,58,57,35,59,40,22,74,57,55,64,19,25,22,13,15,8,11,6,NA,65+2,65+2,65+2,69,68,68,68,69,67+2,67+2,67+2,67+2,58+2,58+2,58+2,67+2,48+2,43+2,43+2,43+2,48+2,45+2,35+2,35+2,35+2,45+2,17+2,https://cdn.sofifa.net/players/254/088/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/ci.png
262096,https://sofifa.com/player/262096/amari-miller/220002,A. Miller,Amari Miller,Amari Miller,"RM, LM, ST",60,79,625000,4000,18,11/4/2002,174,70,8,Leeds United,English Premier League,1,RES,26,NA,7/1/2021,2025,14,England,NA,NA,NA,Right,3,2,1,High/Medium,Lean (170-185),No,1600000,NA,NA,82,55,48,60,31,47,57,59,34,45,47,62,45,38,43,57,83,82,64,60,71,58,41,65,45,42,31,30,55,52,59,50,31,31,33,10,8,8,6,7,NA,56+2,56+2,56+2,60,58,58,58,60,56+2,56+2,56+2,59+2,50+2,50+2,50+2,59+2,50+2,42+2,42+2,42+2,50+2,48+2,37+2,37+2,37+2,48+2,14+2,https://cdn.sofifa.net/players/262/096/22_120.png,https://cdn.sofifa.net/teams/8/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
211575,https://sofifa.com/player/211575/andre-filipe-tavares-gomes/220002,Andr<e9> Gomes,Andre Gomes,André Gomes,"CM, CDM",77,77,1.10E+07,71000,27,7/30/1993,188,84,7,Everton,English Premier League,1,SUB,21,NA,6/25/2019,2024,38,Portugal,NA,NA,NA,Right,4,4,3,Low/Medium,Lean (185+),Yes,20900000,NA,NA,54,67,76,76,69,74,65,62,69,81,69,77,81,67,80,81,53,55,60,75,61,79,59,70,77,68,77,71,72,77,55,84,71,68,65,12,9,6,14,8,NA,71+3,71+3,71+3,71,73,73,73,71,74+3,74+3,74+3,72+3,76+1,76+1,76+1,72+3,70+3,75+2,75+2,75+2,70+3,69+3,71+3,71+3,71+3,69+3,18+3,https://cdn.sofifa.net/players/211/575/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/pt.png
213661,https://sofifa.com/player/213661/andreas-christensen/220002,A. Christensen,Andreas Christensen,Andreas Christensen,CB,80,85,2.80E+07,95000,25,4/10/1996,187,81,5,Chelsea,English Premier League,1,CB,4,NA,4/10/2013,2022,13,Denmark,1331,RCB,6,Right,3,2,2,Low/Medium,Lean (185+),Yes,53900000,NA,Injury Prone,65,31,65,68,83,72,49,36,79,79,25,66,41,39,71,73,60,69,61,79,60,31,75,68,73,20,73,82,32,62,36,76,83,84,82,10,12,8,6,8,NA,54+2,54+2,54+2,59,58,58,58,59,62+2,62+2,62+2,63+2,68+2,68+2,68+2,63+2,73+2,77+2,77+2,77+2,73+2,75+2,80+2,80+2,80+2,75+2,17+2,https://cdn.sofifa.net/players/213/661/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1331/60.png,https://cdn.sofifa.net/flags/dk.png
261647,https://sofifa.com/player/261647/andrew-omobamidele/220002,A. Omobamidele,Andrew Omobamidele,Andrew Omobamidele,CB,67,81,2300000,6000,19,6/23/2002,188,79,1792,Norwich City,English Premier League,1,SUB,44,NA,12/2/2019,2024,25,Republic of Ireland,NA,NA,NA,Right,3,2,1,Medium/High,Normal (185+),No,6.00E+06,NA,NA,71,26,46,56,68,68,25,24,67,59,27,55,36,14,55,60,75,68,54,54,52,42,79,62,76,16,53,66,21,46,22,50,69,70,68,8,10,7,8,7,NA,46+2,46+2,46+2,47,47,47,47,47,49+2,49+2,49+2,50+2,53+2,53+2,53+2,50+2,59+2,62+2,62+2,62+2,59+2,62+2,67+2,67+2,67+2,62+2,13+2,https://cdn.sofifa.net/players/261/647/22_120.png,https://cdn.sofifa.net/teams/1792/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/ie.png
118794,https://sofifa.com/player/118794/andy-lonergan/220002,A. Lonergan,Andrew Lonergan,Andrew Lonergan,GK,64,64,60000,7000,37,10/19/1983,192,87,7,Everton,English Premier League,1,RES,31,NA,8/20/2021,2022,14,England,NA,NA,NA,Left,1,1,1,Medium/Medium,Normal (185+),No,114000,NA,NA,NA,NA,NA,NA,NA,NA,12,14,15,29,15,11,12,14,27,24,40,41,50,63,42,39,66,28,56,13,28,12,8,32,16,30,14,15,14,63,62,52,65,66,40,26+2,26+2,26+2,25,25,25,25,25,26+2,26+2,26+2,25+2,26+2,26+2,26+2,25+2,24+2,26+2,26+2,26+2,24+2,24+2,25+2,25+2,25+2,24+2,63+1,https://cdn.sofifa.net/players/118/794/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
264120,https://sofifa.com/player/264120/andrew-moran/220002,A. Moran,Andrew Moran,Andrew Moran,CAM,58,79,650000,1000,17,10/15/2003,177,73,1808,Brighton & Hove Albion,English Premier League,1,RES,59,NA,7/26/2021,2023,25,Republic of Ireland,NA,NA,NA,Right,2,3,1,Medium/Medium,Lean (170-185),No,1900000,NA,Flair,62,54,54,63,39,50,48,53,45,57,48,59,56,51,57,68,60,63,57,63,70,62,53,46,52,49,48,25,45,55,59,68,45,38,48,12,15,14,13,15,NA,55+2,55+2,55+2,57,57,57,57,57,58+2,58+2,58+2,57+2,55+2,55+2,55+2,57+2,50+2,49+2,49+2,49+2,50+2,49+2,45+2,45+2,45+2,49+2,19+2,https://cdn.sofifa.net/players/264/120/22_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/ie.png
216267,https://sofifa.com/player/216267/andrew-robertson/220002,A. Robertson,Andrew Robertson,Andrew Robertson,LB,87,88,83500000,175000,27,3/11/1994,178,64,9,Liverpool,English Premier League,1,LB,26,NA,7/21/2017,2026,42,Scotland,1359,LWB,3,Left,2,3,3,High/High,Unique,Yes,160700000,"#Engine, #Crosser","Leadership, Early Crosser, Speed Dribbler (AI)",84,61,81,81,82,76,88,55,67,82,32,81,82,71,76,83,83,85,78,85,74,76,62,95,65,65,85,83,77,80,55,83,83,84,81,11,8,10,7,14,NA,72+3,72+3,72+3,79,77,77,77,79,79+3,79+3,79+3,81+3,81+3,81+3,81+3,81+3,85+3,82+3,82+3,82+3,85+3,84+3,79+3,79+3,79+3,84+3,18+3,https://cdn.sofifa.net/players/216/267/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1359/60.png,https://cdn.sofifa.net/flags/gb-sct.png
194794,https://sofifa.com/player/194794/andriy-yarmolenko/220002,A. Yarmolenko,Andriy Yarmolenko,Andriy Yarmolenko,"RM, RW, ST",76,76,6.00E+06,57000,31,10/23/1989,190,83,19,West Ham United,English Premier League,1,SUB,7,NA,7/11/2018,2022,49,Ukraine,1366,RW,13,Left,2,4,3,Medium/Low,Lean (185+),Yes,11400000,NA,"Injury Prone, Flair, Long Shot Taker (AI), Outside Foot Shot",61,79,77,78,42,67,78,78,69,77,74,81,81,75,74,80,55,66,65,79,63,82,36,51,75,79,76,54,77,76,85,74,37,35,30,9,5,6,5,14,NA,76,76,76,76,77-1,77-1,77-1,76,76,76,76,75+1,73+3,73+3,73+3,75+1,59+3,61+3,61+3,61+3,59+3,56+3,54+3,54+3,54+3,56+3,16+3,https://cdn.sofifa.net/players/194/794/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1366/60.png,https://cdn.sofifa.net/flags/ua.png
194932,https://sofifa.com/player/194932/andros-townsend/220002,A. Townsend,Andros Townsend,Andros Townsend,"RM, RW",77,77,10500000,74000,29,7/16/1991,178,73,7,Everton,English Premier League,1,RM,14,NA,7/20/2021,2023,14,England,NA,NA,NA,Left,4,4,2,High/High,Normal (170-185),Yes,2.00E+07,NA,"Long Shot Taker (AI), Speed Dribbler (AI)",77,74,75,79,38,67,78,69,48,75,72,81,80,78,70,79,78,77,79,75,77,83,44,74,62,76,76,37,74,76,76,72,41,35,34,13,11,11,11,13,NA,72+2,72+2,72+2,77,76,76,76,77,76+1,76+1,76+1,76+1,71+2,71+2,71+2,76+1,61+2,59+2,59+2,59+2,61+2,57+2,50+2,50+2,50+2,57+2,19+2,https://cdn.sofifa.net/players/194/932/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
183855,https://sofifa.com/player/183855/angelo-ogbonna/220002,A. Ogbonna,Angelo Ogbonna,Angelo Ogbonna,CB,80,80,1.00E+07,70000,33,5/23/1988,191,86,19,West Ham United,English Premier League,1,LCB,21,NA,7/10/2015,2022,27,Italy,NA,NA,NA,Left,3,2,2,Medium/Medium,Normal (185+),Yes,1.90E+07,NA,Leadership,56,40,60,62,82,76,51,25,82,70,30,61,51,36,69,63,50,61,52,77,51,68,81,64,81,46,78,82,44,55,39,75,82,83,80,5,3,5,4,4,NA,57+2,57+2,57+2,55,57,57,57,55,58+2,58+2,58+2,58+2,64+2,64+2,64+2,58+2,70+2,74+2,74+2,74+2,70+2,72+2,80,80,80,72+2,12+2,https://cdn.sofifa.net/players/183/855/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/it.png
216325,https://sofifa.com/player/216325/angus-gunn/220002,A. Gunn,Angus Gunn,Angus Gunn,GK,72,76,2600000,17000,25,1/22/1996,196,77,1792,Norwich City,English Premier League,1,SUB,28,NA,6/23/2021,2024,14,England,NA,NA,NA,Right,3,1,1,Medium/Medium,Lean (185+),Yes,5400000,NA,NA,NA,NA,NA,NA,NA,NA,14,15,14,32,19,20,20,15,41,27,48,49,40,67,42,52,64,31,66,17,28,22,14,51,25,49,20,16,14,73,70,69,69,74,48,31+2,31+2,31+2,30,32,32,32,30,33+2,33+2,33+2,32+2,34+2,34+2,34+2,32+2,28+2,31+2,31+2,31+2,28+2,28+2,29+2,29+2,29+2,28+2,71+2,https://cdn.sofifa.net/players/216/325/22_120.png,https://cdn.sofifa.net/teams/1792/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
264121,https://sofifa.com/player/264121/antef-tsoungui/220002,A. Tsoungui,Antef Tsoungui,Antef Tsoungui,"CB, CDM",60,77,6.00E+05,2000,18,12/30/2002,185,87,1808,Brighton & Hove Albion,English Premier League,1,SUB,53,NA,7/1/2020,2022,7,Belgium,NA,NA,NA,Right,2,2,1,Medium/Medium,Normal (185+),No,1500000,NA,NA,59,34,34,39,60,67,33,30,58,39,28,37,33,34,28,34,56,61,47,52,51,50,71,58,77,26,54,60,32,33,45,45,52,67,69,13,8,12,12,12,NA,43+2,43+2,43+2,39,39,39,39,39,37+2,37+2,37+2,40+2,39+2,39+2,39+2,40+2,52+2,50+2,50+2,50+2,52+2,55+2,60+2,60+2,60+2,55+2,16+2,https://cdn.sofifa.net/players/264/121/22_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/be.png
257470,https://sofifa.com/player/257470/anthony-elanga/220002,A. Elanga,Anthony Elanga,Anthony Elanga,"LM, ST",65,80,1700000,12000,19,4/27/2002,180,70,11,Manchester United,English Premier League,1,RES,36,NA,7/1/2020,2024,46,Sweden,NA,NA,NA,Right,3,3,1,High/Medium,Lean (170-185),No,4200000,NA,"Finesse Shot, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",81,60,58,68,29,51,61,60,58,60,55,68,65,61,47,66,81,81,81,61,72,64,43,58,51,60,42,27,65,59,50,62,23,29,24,13,5,13,8,10,NA,63+2,63+2,63+2,66,65,65,65,66,64+2,64+2,64+2,64+2,57+2,57+2,57+2,64+2,50+2,44+2,44+2,44+2,50+2,48+2,40+2,40+2,40+2,48+2,15+2,https://cdn.sofifa.net/players/257/470/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/se.png
247741,https://sofifa.com/player/247741/anthony-glennon/220002,A. Glennon,Anthony Driscoll-Glennon,Anthony Driscoll-Glennon,LB,62,70,850000,4000,21,11/26/1999,181,72,1796,Burnley,English Premier League,1,RES,45,NA,7/3/2018,2022,14,England,NA,NA,NA,Left,3,2,1,Medium/Medium,Lean (170-185),Yes,1800000,NA,NA,70,48,53,61,57,61,60,45,53,57,38,59,35,40,51,63,71,69,65,55,73,58,70,69,58,44,54,57,57,49,49,55,56,58,57,10,7,7,5,12,NA,56+2,56+2,56+2,58,57,57,57,58,56+2,56+2,56+2,59+2,56+2,56+2,56+2,59+2,60+2,57+2,57+2,57+2,60+2,60+2,57+2,57+2,57+2,60+2,14+2,https://cdn.sofifa.net/players/247/741/22_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
245994,https://sofifa.com/player/245994/anthony-gomez-mancini/220002,A. Gomez Mancini,Anthony Gomez Mancini,Anthony Gomez Mancini,"CM, CAM",60,72,6.00E+05,4000,20,4/6/2001,176,64,1796,Burnley,English Premier League,1,RES,35,NA,1/31/2021,2022,18,France,NA,NA,NA,Left,3,3,1,Medium/Medium,Lean (170-185),No,1300000,NA,NA,62,54,60,61,57,59,57,54,52,63,50,60,55,50,60,62,66,59,61,55,66,59,52,59,57,50,66,57,56,60,61,59,54,62,57,13,15,14,8,9,NA,57+2,57+2,57+2,59,59,59,59,59,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,59+2,60+2,60+2,60+2,59+2,58+2,58+2,58+2,58+2,58+2,16+2,https://cdn.sofifa.net/players/245/994/22_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/fr.png
242964,https://sofifa.com/player/242964/anthony-gordon/220002,A. Gordon,Anthony Gordon,Anthony Gordon,"LM, CAM",67,81,2500000,16000,20,2/24/2001,185,70,7,Everton,English Premier League,1,SUB,42,NA,7/1/2017,2025,14,England,NA,NA,NA,Right,3,3,1,High/Medium,Lean (185+),No,6300000,NA,NA,79,61,60,70,31,55,62,62,45,62,44,73,63,59,51,69,78,79,68,59,66,61,55,63,51,62,54,28,62,63,65,62,32,28,25,5,6,14,7,8,NA,62+2,62+2,62+2,67,66,66,66,67,65+2,65+2,65+2,66+2,59+2,59+2,59+2,66+2,52+2,47+2,47+2,47+2,52+2,48+2,41+2,41+2,41+2,48+2,13+2,https://cdn.sofifa.net/players/242/964/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
